Note,Value
Begin Recording - 15:28:10,
Window 1,
,469
,468
,467
,466
,465
,464
,464
,464
,462
,462
,462
,463
,463
,462
,463
,464
,463
,463
,462
,461
,460
,459
,458
,457
,457
,456
,455
,455
,455
,455
,456
,456
,457
,457
,457
,457
,456
,456
,454
,453
,452
,450
,450
,449
,450
,449
,449
,449
,450
,451
,451
,451
,451
,451
,450
,450
,448
,447
,446
,446
,445
,445
,444
,445
,444
,445
,445
,446
,446
,446
,447
,446
,446
,445
,445
,444
,442
,442
,441
,440
,440
,440
,440
,441
,442
,442
,442
,443
,442
,443
,442
,442
,440
,439
,439
,438
,437
,437
,436
,437
,437
,437
,437
,438
,439
,439
,439
,438
,439
,437
,436
,436
,434
,433
,433
,433
,432
,433
,433
,433
,434
,434
,434
,435
,435
,434
,434
,433
,432
,431
,430
,429
,429
,429
,428
,428
,428
,429
,429
,430
,430
,431
,430
,430
,430
,430
,428
,428
,427
,425
,425
,425
,424
,424
,425
,425
,426
,426
,427
,426
,427
,426
,426
,425
,423
,423
,421
,420
,420
,420
,419
,420
,420
,420
,420
,420
,421
,421
,422
,421
,421
,420
,419
,417
,416
,416
,415
,415
,415
,415
,415
,416
,416
,416
,417
,417
,417
,416
,417
,415
,415
,414
,413
,412
,411
,411
,410
,411
,411
,412
,412
,411
,413
,412
,413
,413
,412
,411
,410
,409
,408
,407
,407
,406
,407
,406
,407
,408
,408
,408
,409
,409
,409
,408
,408
,407
,406
,405
,404
,403
,403
,402
,403
,403
,402
,403
,403
,404
,403
,404
,404
,404
,403
,403
,401
,401
,399
,399
,398
,398
,398
,398
,399
,399
,399
,400
,400
,400
,400
,400
,399
,398
,397
,396
,394
,394
,394
,394
,394
,394
,394
,394
,395
,396
,396
Window 5,
,65
,64
,64
,63
,64
,63
,63
,64
,65
,65
,65
,66
,66
,66
,66
,65
,65
,65
,65
,64
,64
,63
,64
,63
,64
,64
,64
,65
,66
,66
,66
,66
,67
,66
,66
,65
,65
,64
,64
,63
,64
,63
,64
,65
,66
,66
,67
,67
,67
,68
,67
,67
,66
,65
,66
,65
,65
,64
,64
,64
,64
,64
,65
,66
,67
,68
,68
,67
,68
,66
,67
,66
,65
,66
,65
,64
,64
,65
,64
,64
,65
,66
,66
,68
,68
,67
,68
,67
,67
,66
,65
,65
,65
,64
,64
,64
,65
,64
,66
,66
,67
,66
,67
,67
,67
,67
,66
,66
,65
,65
,64
,64
,64
,64
,64
,65
,66
,65
,66
,66
,67
,67
,66
,66
,66
,65
,65
,64
,64
,64
,64
,64
,64
,65
,66
,66
,67
,66
,68
,67
,67
,66
,66
,66
,66
,65
,65
,64
,64
,64
,64
,64
,65
,65
,66
,67
,67
,67
,67
,66
,65
,65
,65
,65
,64
,64
,63
,64
,64
,64
,65
,66
,67
,67
,67
,67
,67
,67
,66
,66
,66
,64
,64
,64
,64
,64
,64
,65
,66
,67
,67
,68
,68
,68
,68
,67
,67
,67
,66
,65
,66
,66
,65
,65
,64
,65
,66
,67
,67
,67
,68
,67
,67
,66
,67
,66
,65
,64
,65
,64
,64
,65
,65
,66
,66
,66
,68
,67
,67
,67
,67
,67
,66
,66
,65
,65
,65
,64
,64
,64
,65
,65
,66
,67
,66
,67
,67
,67
,67
,66
,66
,66
,65
,64
,64
,64
,63
,64
,65
,65
,65
,66
,66
,67
,67
,66
,67
,66
,65
,66
,66
,65
,64
,65
,64
,64
,64
,65
,66
,66
,67
,66
,67
,66
,66
,65
,65
,65
,64
,64
,63
,64
,63
,63
,64
,64
,65
,66
,65
,66
,66
,66
,65
,65
,64
,64
,65
,64
,63
,63
,62
,63
,63
,64
,64
,65
,65
,65
,66
,65
,64
,65
,65
,64
,64
,63
,63
,62
,63
,63
,64
,64
,65
,65
,66
,66
,66
,65
,66
,65
,65
,64
,64
,63
,63
,62
,62
,62
,62
,64
,65
,65
,65
,66
,65
,66
,64
,65
,65
,64
,63
,64
,62
,63
,63
,63
,64
,65
,66
,66
,66
,66
,66
,66
,66
,66
,65
,64
,64
,64
,63
,63
,63
,63
,64
,64
,64
,66
,66
,66
,65
,65
,65
,65
,64
,64
,64
,63
,63
,63
,63
,62
,63
,64
,64
,65
,66
,66
,66
,66
,65
,65
,65
,64
,64
,64
,62
,63
,63
,64
,65
,66
,65
,67
,68
,67
,67
,67
,66
,67
,65
,66
,65
,64
,64
,64
,64
,64
,65
,66
,66
,67
,67
,68
,67
,68
,67
,67
,66
,66
,65
,66
,65
,64
,64
,65
,65
,66
,67
,67
,68
,68
,67
,67
,67
,66
,66
,65
,64
,64
,65
,64
,63
,65
,65
,66
,66
,68
,68
,68
,68
,68
,67
,67
,66
,66
,65
,65
,64
,65
,65
,65
,65
,66
,67
,68
,69
,68
,68
,68
Window 6,
,88
,87
,87
,86
,85
,84
,84
,85
,84
,86
,86
,87
,87
,87
,89
,88
,88
,89
,88
,87
,86
,85
,85
,84
,85
,85
,85
,85
,85
,87
,88
,87
,89
,89
,88
,89
,89
,88
,87
,87
,86
,85
,85
,85
,86
,85
,86
,87
,87
,88
,89
,89
,89
,89
,89
,87
,87
,87
,86
,85
,85
,86
,86
,86
,86
,87
,88
,88
,89
,89
,89
,88
,89
,88
,87
,86
,85
,85
,85
,85
,86
,85
,86
,87
,87
,88
,88
,89
,89
,89
,88
,87
,88
,86
,86
,85
,86
,85
,86
,86
,87
,87
,88
,90
,89
,90
,89
,90
,89
,89
,88
,87
,87
,86
,86
,85
,85
,86
,86
,87
,88
,90
,90
,90
,90
,90
,89
,89
,88
,86
,86
,86
,85
,86
,85
,85
,86
,87
,87
,89
,89
,88
,89
,89
,88
,87
,87
,86
,85
,85
,85
,85
,85
,85
,85
,87
,87
,87
,89
,89
,88
,89
,88
,88
,87
,85
,85
,85
,85
,85
,84
,85
,86
,86
,87
,87
,88
,88
,88
,88
,87
,88
,86
,85
,85
,85
,85
,84
,85
,85
,86
,88
,87
,89
,89
,89
,89
,89
,89
,88
,88
,86
,86
,85
,86
,86
,86
,86
,87
,88
,89
,89
,90
,91
,90
,90
,90
,89
,89
,87
,88
,87
,88
,88
,88
,88
,90
,89
,90
,92
,92
,93
,92
,93
,92
,91
,90
,90
,89
,89
,89
,89
,90
,90
,91
,92
,93
,94
,93
,94
,94
,94
,92
,92
,92
,91
,91
,91
,91
,90
,92
,92
,92
,93
,95
,96
,96
,96
,96
,96
,95
,95
,94
,94
,93
,94
,93
,94
,93
,94
,95
,96
,96
,98
,98
,98
,98
,98
,97
,97
,96
,95
,96
,95
,95
,95
,96
,97
,97
,97
,98
,99
,99
,100
,100
,100
,98
,98
,98
,98
,96
,97
,97
,98
,98
,98
,99
,99
,101
,102
,101
,102
,102
,101
,101
,100
,99
,99
,98
,98
,98
,99
,99
,100
,100
,101
,101
,102
,103
,102
,102
,102
,102
,100
,99
,99
,100
,99
,98
,99
,99
,100
,101
,102
,102
,103
,103
,102
,103
,103
,102
,102
,101
,99
,99
,100
,99
,100
,100
,100
,101
,102
,102
,103
,103
,103
,103
,102
,101
,101
,100
,100
,99
,99
,99
,99
,99
,100
,101
,101
,103
,103
,103
,103
,103
,103
,102
,102
,101
,100
,100
,100
,100
,100
,101
,102
,102
,103
,105
,105
,106
,105
,105
,105
,104
,104
,104
,103
,102
,102
,102
,103
,103
,104
,104
,106
,106
,107
,107
,107
,107
,107
,107
,106
,105
,105
,104
,104
,105
,105
,105
,106
,106
,107
,107
,108
,109
,109
,109
,108
,108
,107
,106
,105
,105
,105
,105
,105
,105
,106
,107
,108
,109
,109
,109
,110
,108
,108
,108
,107
,106
,105
,106
,105
,105
,106
,106
,106
,107
,107
,108
,108
,109
,109
,109
,107
,106
,107
,105
,105
,105
,105
,104
,104
,105
,106
,106
,107
,108
,108
Window 7,
,92
,93
,94
,94
,94
,95
,95
,95
,95
,94
,93
,93
,92
,92
,92
,92
,92
,92
,92
,93
,94
,94
,95
,94
,95
,95
,95
,94
,93
,92
,91
,91
,90
,90
,91
,91
,92
,92
,92
,93
,94
,94
,94
,94
,94
,93
,92
,92
,91
,90
,90
,90
,90
,89
,91
,91
,91
,92
,93
,92
,93
,93
,93
,92
,91
,90
,90
,89
,89
,89
,89
,90
,90
,91
,92
,92
,94
,93
,94
,94
,93
,93
,92
,91
,91
,90
,89
,90
,90
,90
,91
,91
,92
,93
,94
,93
,94
,94
,93
,93
,92
,91
,91
,90
,90
,90
,90
,91
,91
,92
,91
,93
,94
,93
,93
,94
,93
,93
,92
,91
,91
,90
,90
,90
,90
,91
,91
,92
,93
,94
,94
,94
,94
,94
,94
,93
,92
,91
,91
,90
,91
,90
,90
,91
,92
,92
,93
,94
,95
,96
,94
,95
,94
,94
,93
,93
,93
,92
,91
,92
,92
,92
,93
,94
,95
,96
,96
,96
,96
,97
,96
,96
,95
,93
,93
,93
,93
,92
,93
,93
,94
,95
,95
,96
,97
,97
,97
,97
,96
,95
,96
,93
,93
,92
,93
,94
,93
,94
,95
,95
,95
,96
,98
,97
,97
,98
,96
,96
,95
,95
,93
,93
,93
,94
,94
,94
,95
,96
,96
,97
,97
,98
,98
,97
,97
,96
,96
,95
,95
,94
,94
,94
,95
,96
,95
,96
,97
,98
,98
,98
,98
,97
,97
,96
,95
,95
,94
,94
,94
,94
,95
,95
,95
,96
,97
,97
,98
,97
,98
,97
,96
,95
,95
,95
,93
,93
,94
,94
,94
,94
,95
,95
,95
,96
,97
,97
,97
,97
,96
,96
,94
,93
,93
,93
,93
,93
,93
,93
,94
,95
,95
,96
,96
,96
,96
,95
,95
,94
,94
,92
,93
,92
,92
,93
,93
,94
,94
,95
,96
,95
,96
,97
,97
,96
,95
,94
,94
,93
,92
,93
,93
,93
,94
,94
,94
,95
,95
,96
,96
,96
,96
,96
,95
,95
,94
,93
,93
,93
,93
,93
,94
,94
,95
,96
,97
,97
,97
,97
,97
,97
,96
,95
,95
,94
,93
,93
,93
,93
,94
,94
,95
,95
,97
,97
,97
,98
,97
,97
,96
,96
,94
,94
,94
,94
,94
,95
,95
,96
,96
,97
,97
,98
,99
,98
,98
,98
,97
,96
,96
,95
,94
,94
,95
,94
,96
,96
,97
,98
,98
,99
,99
,99
,99
,99
,98
,97
,96
,96
,95
,95
,95
,95
,96
,97
,97
,98
,99
,99
,100
,100
,100
,98
,99
,97
,97
,96
,96
,95
,95
,96
,96
,97
,98
,98
,99
,100
,100
,101
,101
,100
,99
,99
,98
,97
,97
,97
,97
,96
,97
,98
,98
,99
,100
,101
,101
,101
,101
,101
,100
,99
,99
,97
,98
,97
,97
,98
,98
,99
,100
,100
,101
,101
,102
,102
,101
,100
,100
,98
,98
,97
,98
,97
,97
,97
,97
,98
,99
,99
,100
,100
,100
,99
,100
,99
,99
,98
,97
,97
,95
,95
Window 8,
,69
,70
,69
,68
,68
,68
,67
,66
,67
,67
,67
,67
,67
,68
,69
,69
,69
,70
,70
,69
,69
,69
,67
,67
,66
,67
,67
,66
,66
,67
,67
,67
,68
,69
,70
,69
,69
,68
,69
,68
,67
,67
,67
,66
,66
,66
,66
,66
,67
,67
,68
,68
,69
,69
,69
,68
,68
,68
,68
,67
,67
,66
,65
,66
,65
,66
,67
,67
,68
,68
,69
,69
,70
,69
,69
,67
,67
,67
,67
,66
,66
,66
,66
,67
,66
,68
,68
,68
,69
,69
,68
,68
,69
,68
,68
,68
,66
,66
,66
,66
,66
,67
,67
,67
,68
,69
,69
,69
,69
,69
,68
,68
,67
,67
,66
,67
,67
,66
,66
,67
,67
,68
,68
,69
,69
,70
,69
,69
,68
,68
,68
,68
,67
,66
,66
,67
,66
,67
,67
,68
,69
,69
,70
,70
,70
,69
,69
,69
,68
,68
,67
,67
,67
,66
,67
,67
,67
,68
,69
,69
,70
,69
,70
,70
,69
,68
,68
,68
,67
,67
,67
,67
,66
,67
,67
,68
,68
,70
,70
,70
,70
,70
,69
,69
,68
,68
,67
,67
,66
,67
,67
,66
,68
,68
,69
,70
,71
,71
,71
,70
,70
,69
,69
,69
,68
,68
,67
,67
,67
,68
,68
,69
,69
,69
,70
,69
,70
,70
,70
,69
,67
,68
,67
,67
,67
,67
,67
,68
,68
,68
,69
,70
,70
,70
,71
,69
,70
,69
,68
,68
,68
,67
,68
,67
,67
,68
,69
,69
,70
,70
,70
,70
,71
,69
,70
,68
,69
,68
,67
,67
,68
,67
,68
,68
,69
,69
,70
,71
,71
,71
,71
,71
,70
,69
,70
,69
,69
,68
,68
,67
,68
,68
,68
,69
,69
,70
,71
,70
,70
,69
,69
,69
,69
,68
,68
,67
,67
,66
,67
,67
,68
,69
,70
,70
,70
,70
,70
,70
,70
,68
,68
,67
,68
,67
,68
,67
,67
,68
,68
,69
,69
,70
,70
,71
,70
,70
,70
,69
,69
,68
,68
,68
,67
,67
,67
,68
,68
,68
,69
,70
,70
,70
,70
,70
,69
,69
,69
,68
,67
,67
,67
,67
,67
,67
,68
,69
,69
,70
,70
,70
,70
,70
,70
,69
,68
,68
,68
,67
,66
,67
,68
,68
,69
,70
,70
,71
,70
,70
,71
,70
,70
,69
,69
,68
,68
,68
,68
,68
,68
,69
,69
,70
,71
,71
,72
,71
,71
,71
,71
,70
,69
,69
,68
,68
,68
,68
,68
,69
,69
,70
,71
,71
,72
,71
,72
,71
,70
,70
,70
,69
,69
,69
,68
,68
,68
,70
,69
,70
,71
,71
,72
,72
,71
,70
,70
,69
,70
,69
,69
,68
,68
,69
,69
,70
,70
,70
,71
,72
,72
,72
,71
,70
,70
,69
,69
,68
,69
,69
,68
,68
,69
,69
,70
,71
,71
,71
,71
,72
,72
,71
,71
,70
,69
,70
,69
,69
,69
,69
,69
,69
,70
,71
,71
,72
,73
,72
,72
,71
,71
,71
,70
,69
,69
,69
,69
,70
,69
,70
,71
,71
Window 9,
,66
,66
,66
,65
,65
,65
,65
,65
,64
,65
,66
,67
,67
,67
,67
,65
,65
,65
,65
,65
,64
,64
,64
,63
,64
,64
,64
,65
,65
,65
,66
,65
,65
,65
,64
,65
,65
,64
,64
,63
,62
,62
,62
,63
,64
,64
,64
,65
,65
,65
,65
,65
,64
,64
,64
,63
,63
,63
,62
,62
,62
,62
,63
,63
,64
,64
,64
,64
,64
,64
,63
,63
,63
,63
,62
,62
,61
,62
,62
,62
,62
,62
,63
,63
,64
,63
,64
,63
,62
,63
,62
,62
,62
,62
,61
,61
,61
,61
,62
,61
,63
,62
,63
,63
,62
,62
,62
,61
,61
,61
,61
,61
,61
,61
,60
,60
,61
,62
,61
,62
,62
,62
,62
,61
,61
,61
,62
,61
,60
,61
,60
,60
,60
,61
,61
,61
,62
,61
,62
,62
,61
,62
,61
,61
,61
,60
,60
,60
,59
,60
,59
,60
,60
,60
,61
,61
,62
,62
,61
,61
,61
,61
,60
,61
,61
,60
,60
,59
,59
,60
,60
,59
,60
,60
,61
,60
,61
,60
,60
,59
,59
,59
,59
,58
,59
,58
,58
,59
,59
,59
,60
,59
,59
,59
,59
,59
,59
,59
,59
,60
,59
,58
,59
,58
,58
,58
,59
,59
,60
,60
,60
,60
,60
,60
,59
,59
,59
,59
,59
,59
,59
,59
,58
,58
,59
,59
,59
,60
,59
,60
,59
,60
,59
,58
,59
,60
,59
End of recording - 15:29:23,
