Note,Value
Begin Recording - 16:7:7,
Window 1,
,93
,92
,93
,92
,92
,92
,93
,92
,92
,91
,92
,91
,91
,91
,90
,90
,90
,89
,89
,89
,89
,89
,89
,90
,90
,91
,91
,91
,90
,90
,89
,89
,88
,88
,88
,88
,88
,87
,88
,88
,89
,89
,89
,89
,88
,89
,88
,88
,87
,86
,86
,85
,85
,86
,86
,86
,85
,85
,85
,85
,86
,86
,86
,86
,87
,86
,86
,86
,86
,84
,84
,84
,83
,83
,82
,83
,83
,83
,84
,84
,84
,84
,84
,84
,84
Window 7,
,118
,117
,117
,116
,115
,114
,113
,113
,112
,112
,111
,110
,110
,110
,109
,109
,110
,109
,108
,108
,107
,106
,105
,105
,103
,103
,103
,101
,101
,101
,100
,100
,100
,100
,100
,99
,99
,99
,99
,98
,98
,97
,96
,95
,96
,95
,94
,94
,94
,94
,93
,93
,92
,91
,91
,91
,92
,91
,92
,91
,91
,91
,90
,90
,89
,89
,90
,89
,89
,89
,89
,90
,90
,89
,89
,89
,87
,86
,87
,86
,86
,85
,85
,85
,85
,86
,85
,85
,86
,86
,85
,85
,85
,85
,84
,84
,83
,82
,82
,82
,81
,81
,81
,81
,81
,81
,81
,82
,82
,82
,82
,82
,82
,81
,81
,80
,80
,80
,80
,79
,80
,80
,80
,80
,79
,80
,80
,80
,80
,80
,79
,79
,79
,79
,79
,79
,78
,78
,79
,79
,79
,79
,80
,80
,80
,80
,79
,79
,79
,78
,78
,77
,77
,76
,76
,75
,76
,76
,77
,77
,77
,78
,78
,78
,78
,77
,76
,76
,76
,75
,75
,75
,75
,74
,75
,74
,74
,75
,74
,74
,74
,74
,74
,74
,74
,73
,73
,72
,72
,72
,71
,71
,71
,71
,71
,72
,71
,71
,72
,72
,72
,71
,71
,71
,69
,69
,69
,69
,69
,68
,69
,69
,69
,69
,69
,69
,70
,70
,70
,70
,68
,69
,67
,67
,67
,67
,66
,67
,66
,67
,66
,66
,66
,67
,67
,67
,67
,66
,66
,67
,66
,65
,65
,66
,65
,65
,66
,66
,66
,66
,66
,66
,66
,66
,65
,65
,64
,64
,64
,63
,63
,63
,63
,63
,63
,63
,63
,63
,64
,64
,64
,63
,63
,63
,63
,62
,62
,62
,61
,61
,61
,60
,60
,60
,60
,61
,62
,62
,62
,62
,61
,61
,60
,61
,60
,59
,59
,59
,59
,59
,59
,59
,60
,60
,60
,60
,60
,59
,60
,60
,60
,59
,60
,59
,59
,59
,59
,59
,59
,59
,60
,61
,61
,61
,61
,61
,61
,61
,61
,60
,60
,60
,59
,60
,60
,60
,59
,60
,61
,61
,61
,62
,61
,61
,61
,60
,60
,60
,60
,59
,59
,60
,60
,60
,60
,60
,61
,61
,62
,61
,61
,61
,61
,61
,60
,60
,60
,59
,59
,59
,59
,59
,59
,59
,60
,60
,60
,60
,59
,60
,60
,60
,59
,59
,59
,58
,58
,58
,58
,57
,58
,58
,58
,58
,59
,59
,59
,59
,59
,58
,58
,58
,57
,57
,57
,57
,57
,58
,57
,58
,58
,58
,58
,57
,57
,57
,57
,57
,56
,56
,56
,56
,56
,56
,55
,55
,56
,56
,56
,56
,56
,56
,56
,56
,56
,55
,55
,55
,54
,54
,53
,54
,55
,55
,56
,55
,55
,56
,56
,56
,56
,56
,56
,55
,55
,56
,55
,55
,55
,55
,54
,55
,55
,56
,55
,56
,56
,56
,55
,55
,55
,55
,55
,54
,54
,54
,55
,54
,54
,55
,55
,55
,55
,55
,55
,55
,55
,55
,54
,54
,53
,53
,54
,53
,53
,53
,53
,53
,53
,53
Window 8,
,138
,137
,136
,134
,133
,132
,133
,134
,134
,134
,133
,132
,131
,130
,128
,127
,125
,124
,124
,123
,122
,121
,121
,120
,120
,119
,119
,119
,118
,118
,118
,117
,117
,116
,115
,114
,113
,112
,111
,110
,109
,108
,108
,107
,107
,107
,106
,105
,105
,103
,104
,103
,102
,102
,101
,100
,100
,99
,99
,99
,98
,97
,98
,98
,98
,97
,97
,98
,98
,96
,97
,96
,96
,95
,94
,93
,93
,92
,92
,93
,92
,93
,92
,93
,92
,92
,92
,91
,90
,90
,89
,88
,88
,86
,87
,86
,86
,86
,86
,86
,86
,86
,85
,86
,85
,85
,84
,83
,83
,82
,82
,81
,80
,80
,80
,79
,79
,79
,79
,79
,79
,80
,79
,78
,78
,78
,77
,77
,76
,77
,76
,76
,76
,76
,76
,76
,76
,76
,75
,75
,74
,75
,74
,74
,74
,73
,73
,73
,72
,71
,71
,71
,72
,71
,70
,70
,69
,69
,69
,69
,70
,70
,69
,69
,69
,68
,68
,67
,68
,68
,68
,68
,68
,69
,69
,67
,68
,67
,67
,67
,66
,65
,65
,65
,65
,65
,65
,65
,65
,66
,66
,66
,66
,66
,65
,65
,65
,65
,64
,63
,63
,63
,62
,63
,62
,62
,62
,63
,63
,64
,64
,63
,63
,63
,62
,62
,62
,62
,62
,62
,62
,61
,61
,62
,61
,62
,63
,63
,63
,63
,63
,63
,62
,62
,61
,60
,60
,61
,60
,60
,60
,60
,60
,59
,60
,61
,60
,61
,60
,60
,59
,60
,60
,59
,59
,59
,59
,58
,59
,59
,59
,60
,60
,60
,60
,60
,60
,59
,59
,58
,58
,58
,57
,58
,57
,57
,57
,58
,58
,58
,58
,58
,58
,58
,58
,57
,58
,57
,57
,56
,56
,55
,55
,55
,55
,55
,56
,56
,55
,55
,55
,55
,55
,56
,55
,55
,55
,55
,54
,55
,55
,54
,55
,56
,55
,55
,56
,56
,56
,56
,56
,56
,55
,55
,55
,55
,55
,55
,55
,55
,56
,56
,55
,57
,57
,57
,56
,56
,56
,55
,56
,56
,55
,55
,55
,54
,54
,54
,54
,54
,54
,54
,55
,55
,55
,55
,54
,53
,54
,53
,53
,53
,53
,52
,52
,52
,52
,53
,53
,53
,53
,53
,53
,53
,52
,53
,53
,53
,52
,52
,51
,51
,51
,50
,51
,51
,51
,51
,51
,51
,51
,51
,50
,50
,50
,50
,51
,50
,49
,50
,50
,50
,51
,50
,51
,51
,51
,51
,51
,51
,51
,50
,50
,50
,50
,50
,50
,50
,49
,49
,50
,50
,50
,50
,51
,51
,51
,51
,50
,51
,51
,50
,50
,50
,50
,49
,50
,49
,49
,49
,50
,49
,50
,49
,49
,49
,50
,49
,49
,49
,49
,49
,49
,49
,49
,49
,49
,50
,50
,50
,51
,50
,51
,50
,51
,50
,50
,49
,49
,49
,49
,49
,48
,48
,48
,48
,48
,48
,48
,48
,48
,48
,48
,48
,48
,47
,47
,47
,47
,47
,47
,47
,47
,48
,48
,49
,49
,49
,49
,49
Window 9,
,110
,110
,110
,109
,109
,109
,108
,107
,107
,106
,105
,104
,104
,104
,104
,103
,102
,102
,102
,102
,102
,102
,101
,102
,101
,101
,102
,100
,100
,99
,98
,98
,98
,97
,96
,96
,96
,96
,96
,96
,95
,96
,95
